checked,date,comment,no,endnoteID,author,year,lastname,author_year_format,author_year,title,country,site,multi_country,setting,representativeness,cohort_abbrev,cohort_abbrev,study_design,fup_period,fup_start,fup_end,dc_period,dc_start,dc_end,data_source,moa,sampling,sample_size,sex,age_specific,start_age,end_age,response_rate,attr_rate,comment about sample characteristics,instrument,diag_criteria,M_EstimateType,M_TypeofAnalysis,page,table,temporality_type,dx1_timing,dx2_timing,dx1_label,dx1_abbrev,dx2_label,dx2_abbrev,pair,unadj_type,unadj_subtype,unadj_rate,unadj_lower,unadj_upper,unadj_pvalue,adj_type,adj_subtype,adj_rate,adj_lower,adj_upper,adj_pvalue,adj_conf,cross_type,cross_subtype,a,b,c,d,double check bs:bv,unadj_indicator1,unadj_indicator2,unadj_indicator,unadjusted_type,adj_indicator,S_QRBackground,S_QRObjective,S_QRSetting,S_QRDataSource,S_QRDiagnosticCriteria,S_QRDiagnosticMethod,S_QRGeneralizability,S_QREstimate,S_QRAdjustment,S_QRBias,S_QRStatistics,S_QREthicalApproval,S_QRTotalScore
yes,23-Oct,,9,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,PP,12-month,12-month,major depressive disorder,DEP,marijuana dependence,MARD,DEP-MARD,,,,,,,overall,,3,1.82,4.93,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,10,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,LT,LT,LT,major depressive disorder,DEP,any marijuana use disorder,MARUD,DEP-MARUD,,,,,,,overall,,1.9,1.69,2.14,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,11,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,LT,LT,LT,major depressive disorder,DEP,marijuana abuse,MARA,DEP-MARA,,,,,,,overall,,1.8,1.56,2,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,12,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,LT,LT,LT,major depressive disorder,DEP,marijuana dependence,MARD,DEP-MARD,,,,,,,overall,,2.2,1.71,2.85,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,13,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,PP,12-month,12-month,bipolar I,BIPOLAR I,any marijuana use disorder,MARUD,BIPOLAR I-MARUD,,,,,,,overall,,3.1,1.77,5.48,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,14,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,PP,12-month,12-month,bipolar I,BIPOLAR I,marijuana abuse,MARA,BIPOLAR I-MARA,,,,,,,overall,,2.3,1.09,4.94,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,15,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,PP,12-month,12-month,bipolar I,BIPOLAR I,marijuana dependence,MARD,BIPOLAR I-MARD,,,,,,,overall,,5.2,2.38,11.29,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,16,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,LT,LT,LT,bipolar I,BIPOLAR I,any marijuana use disorder,MARUD,BIPOLAR I-MARUD,,,,,,,overall,,2.5,2.08,3.1,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,17,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,LT,LT,LT,bipolar I,BIPOLAR I,marijuana abuse,MARA,BIPOLAR I-MARA,,,,,,,overall,,2.2,1.74,2.73,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,18,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,LT,LT,LT,bipolar I,BIPOLAR I,marijuana dependence,MARD,BIPOLAR I-MARD,,,,,,,overall,,3.4,2.4,4.7,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,19,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,PP,12-month,12-month,bipolar II,BIPOLAR II,any marijuana use disorder,MARUD,BIPOLAR II-MARUD,,,,,,,overall,,4.3,3.02,6.14,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,20,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,PP,12-month,12-month,bipolar II,BIPOLAR II,marijuana abuse,MARA,BIPOLAR II-MARA,,,,,,,overall,,3.1,2.01,4.78,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,21,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,PP,12-month,12-month,bipolar II,BIPOLAR II,marijuana dependence,MARD,BIPOLAR II-MARD,,,,,,,overall,,7.2,3.97,13.06,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,22,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,LT,LT,LT,bipolar II,BIPOLAR II,any marijuana use disorder,MARUD,BIPOLAR II-MARUD,,,,,,,overall,,4.3,3.59,5.08,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,23,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,LT,LT,LT,bipolar II,BIPOLAR II,marijuana abuse,MARA,BIPOLAR II-MARA,,,,,,,overall,,3,2.48,3.68,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,24,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,LT,LT,LT,bipolar II,BIPOLAR II,marijuana dependence,MARD,BIPOLAR II-MARD,,,,,,,overall,,6.7,5.01,8.88,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,25,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,PP,12-month,12-month,dysthymia,DYS,any marijuana use disorder,MARUD,DYS-MARUD,,,,,,,overall,,1.9,1.09,3.28,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,26,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,PP,12-month,12-month,dysthymia,DYS,marijuana abuse,MARA,DYS-MARA,,,,,,,overall,,1.9,1.04,3.59,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,27,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,PP,12-month,12-month,dysthymia,DYS,marijuana dependence,MARD,DYS-MARD,,,,,,,overall,,1.6,0.55,4.65,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,28,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,LT,LT,LT,dysthymia,DYS,any marijuana use disorder,MARUD,DYS-MARUD,,,,,,,overall,,2.3,1.71,2.95,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,29,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,LT,LT,LT,dysthymia,DYS,marijuana abuse,MARA,DYS-MARA,,,,,,,overall,,1.6,1.17,2.2,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,23-Oct,,30,181,"Stinson, F. S.",2006,Stinson,Stinson et al (2006),Stinson et al (2006),"Cannabis use disorders in the USA: prevalence, correlates and co-morbidity",USA,,,,N,NESARC I,National Epidemiologic Survey on Alcohol and Related Conditions I,CS,,,,2,2001,2002,survey,face-to-face Interview (both),multistage,43093,both,,18,99,81,,,AUDADIS-IV,DSM-IV,odds ratios,logistic regression,1454,4,LT,LT,LT,dysthymia,DYS,marijuana dependence,MARD,DYS-MARD,,,,,,,overall,,4.2,2.57,6.71,,"sex, raceÐethnicity, age, marital status, education, income, urbanicity, and region",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,0,1,1,14
yes,21-Oct,,1,56,"Subramaniam, M.",2012,Subramaniam,Subramaniam et al (2012),Subramaniam et al (2012),Prevalence and correlates of alcohol use disorders in the Singapore Mental Health Survey,Singapore,,,,N,SMHS,Singapore mental health study,CS,,,,2,2009,2010,survey,face-to-face Interview (both),random,6616,both,,18,99,75.9,,,WMH-CIDI,DSM-IV,odds ratios,chi-squared,1447,2,LT,LT,LT,alcohol abuse,ALA,major depressive disorder,DEP,ALA-DEP,,,,,,,,,,,,,,overall,,33,182,386,6015,2.825471161,0,1,1,overall,0,1,1,1,2,2,3,1,0,0,1,1,0,13
yes,21-Oct,,2,56,"Subramaniam, M.",2012,Subramaniam,Subramaniam et al (2012),Subramaniam et al (2012),Prevalence and correlates of alcohol use disorders in the Singapore Mental Health Survey,Singapore,,,,N,SMHS,Singapore mental health study,CS,,,,2,2009,2010,survey,face-to-face Interview (both),random,6616,both,,18,99,75.9,,,WMH-CIDI,DSM-IV,odds ratios,chi-squared,1447,2,LT,LT,LT,alcohol dependence,ALD,major depressive disorder,DEP,ALD-DEP,,,,,,,,,,,,,,overall,,11,30,408,6167,5.542238562,0,1,1,overall,0,1,1,1,2,2,3,1,0,0,1,1,0,13
yes,10-Nov,,1,82,"Subramaniam, M.",2009,Subramaniam,Subramaniam et al (2009),Subramaniam et al (2009),Nicotine dependence and psychiatric disorders among young males in Singapore,Singapore,,,national service,N,,,PC,,,,2,2004,2005,national service cohort,face-to-face Interview (both),not applicable,9702,male,,16,26,,,,CIDI,DSM-IV,odds ratios,logistic regression,1111,3,LT,LT,LT,any mood disorder,MOOD,nicotine dependence,NICD,MOOD-NICD,"age, male",16-26,11.9,9.2,15.4,,"age, male",16-26,15.1,11.1,20.6,,"ethnicity, primary School Leaving Examination scores, and the years of schooling",,,,,,,,1,0,1,"age, male",1,1,1,1,2,2,3,0,1,0,1,1,1,14
yes,10-Nov,,2,82,"Subramaniam, M.",2009,Subramaniam,Subramaniam et al (2009),Subramaniam et al (2009),Nicotine dependence and psychiatric disorders among young males in Singapore,Singapore,,,national service,N,,,PC,,,,2,2004,2005,national service cohort,face-to-face Interview (both),not applicable,9702,male,,16,26,,,,CIDI,DSM-IV,odds ratios,logistic regression,1111,3,LT,LT,LT,bipolar disorder,BIPOLAR,nicotine dependence,NICD,BIPOLAR-NICD,"age, male",16-26,9,4.7,17,,"age, male",16-26,5.4,2.4,12.2,,"ethnicity, primary School Leaving Examination scores, and the years of schooling",,,,,,,,1,0,1,"age, male",1,1,1,1,2,2,3,0,1,0,1,1,1,14
yes,10-Nov,,3,82,"Subramaniam, M.",2009,Subramaniam,Subramaniam et al (2009),Subramaniam et al (2009),Nicotine dependence and psychiatric disorders among young males in Singapore,Singapore,,,national service,N,,,PC,,,,2,2004,2005,national service cohort,face-to-face Interview (both),not applicable,9702,male,,16,26,,,,CIDI,DSM-IV,odds ratios,logistic regression,1111,3,LT,LT,LT,dysthymia,DYS,nicotine dependence,NICD,DYS-NICD,"age, male",16-26,3.4,2.6,6,,"age, male",16-26,4.4,2.7,7.3,,"ethnicity, primary School Leaving Examination scores, and the years of schooling",,,,,,,,1,0,1,"age, male",1,1,1,1,2,2,3,0,1,0,1,1,1,14
yes,10-Nov,,4,82,"Subramaniam, M.",2009,Subramaniam,Subramaniam et al (2009),Subramaniam et al (2009),Nicotine dependence and psychiatric disorders among young males in Singapore,Singapore,,,national service,N,,,PC,,,,2,2004,2005,national service cohort,face-to-face Interview (both),not applicable,9702,male,,16,26,,,,CIDI,DSM-IV,odds ratios,logistic regression,1111,3,LT,LT,LT,major depression,DEP,nicotine dependence,NICD,DEP-NICD,"age, male",16-26,24.9,17,36.4,,"age, male",16-26,36.3,2.5,56,,"ethnicity, primary School Leaving Examination scores, and the years of schooling",,,,,,,,1,0,1,"age, male",1,1,1,1,2,2,3,0,1,0,1,1,1,14
yes,21-Oct,,1,62,"Subramaniam, Mythily",2013,Subramaniam,Subramaniam et al (2013),Subramaniam et al (2013),"Prevalence, correlates, comorbidity and severity of bipolar disorder: Results from the Singapore Mental Health Study",Singapore,,,,N,SMHS,Singapore mental health study,CS,,,,2,2009,2010,survey,Face-to-Face interview (both),random,6616,both,,18,99,75.9,,,WMH-CIDI,DSM-IV,odds ratios,logistic regression,192,2,LT,LT,LT,any bipolar disorder,BIPOLAR,alcohol abuse,ALA,BIPOLAR-ALA,,,,,,,overall,,2.9,1.1,7.7,,"age, gender and ethnicity",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,1,1,0,14
yes,21-Oct,,2,62,"Subramaniam, Mythily",2013,Subramaniam,Subramaniam et al (2013),Subramaniam et al (2013),"Prevalence, correlates, comorbidity and severity of bipolar disorder: Results from the Singapore Mental Health Study",Singapore,,,,N,SMHS,Singapore mental health study,CS,,,,2,2009,2010,survey,Face-to-Face interview (both),random,6616,both,,18,99,75.9,,,WMH-CIDI,DSM-IV,odds ratios,logistic regression,192,2,LT,LT,LT,any bipolar disorder,BIPOLAR,alcohol dependence,ALD,BIPOLAR-ALD,,,,,,,overall,,1.7,0.5,6.1,,"age, gender and ethnicity",,,,,,,,0,0,0,,1,1,1,1,2,2,3,0,1,1,1,1,0,14
yes,20-Oct,DERIVED ESTIMATE,3,69,"Suttajit, S.",2012,Suttajit,Suttajit et al (2012),Suttajit et al (2012),Risks of major depressive disorder and anxiety disorders among Thais with alcohol use disorders and illicit drug use: findings from the 2008 Thai National Mental Health survey,Thailand,,,,N,Thai-NMH,Thai National Mental Health survey,CS,,,,1,2008,2008,survey,face-to-face Interview (both),stratified,17140,both,,15,59,,,,MINI,DSM-IV,odds ratios,logistic regression,1397,2,PP,12-month,12-month,alcohol use disorder,AUD,major depressive disorder,DEP,AUD-DEP,,,,,,,overall,,2.85,2.11,3.83,,"age, marital status, region, and educational level",,,,,,,,0,0,0,,1,1,1,1,2,2,3,1,1,1,1,1,1,16
yes,20-Oct,,1,183,"Swendsen, J.",2010,Swendsen,Swendsen et al (2010),Swendsen et al (2010),"Mental disorders as risk factors for substance use, abuse and dependence: results from the 10-year follow-up of the National Comorbidity Survey",USA,,,,N,NCS-2,NCS follow-up survey,PC,2,2001,2003,,,,survey,face-to-face Interview (both),probability,5001,both,0,15,54,72.2,,,CIDI,DSM-IV,odds ratios,logistic regression,12,1,TO,TO,TO,nicotine dependence,NICD,dysthymia,DYS,NICD-DYS,,,,,,,overall,,1.3,0.8,2.2,,"age, sex, race, education, marital status, number of children, region, urbanicity, and employment status",,,,,,,,0,0,0,,1,1,1,1,2,2,3,1,1,1,1,1,0,15
yes,20-Oct,,2,183,"Swendsen, J.",2010,Swendsen,Swendsen et al (2010),Swendsen et al (2010),"Mental disorders as risk factors for substance use, abuse and dependence: results from the 10-year follow-up of the National Comorbidity Survey",USA,,,,N,NCS-2,NCS follow-up survey,PC,2,2001,2003,,,,survey,face-to-face Interview (both),probability,5001,both,0,15,54,72.2,,,CIDI,DSM-IV,odds ratios,logistic regression,12,1,TO,TO,TO,alcohol dependence with abuse,AUD,dysthymia,DYS,AUD-DYS,,,,,,,overall,,4.1,1,17,,"age, sex, race, education, marital status, number of children, region, urbanicity, and employment status",,,,,,,,0,0,0,,1,1,1,1,2,2,3,1,1,1,1,1,0,15
yes,20-Oct,,3,183,"Swendsen, J.",2010,Swendsen,Swendsen et al (2010),Swendsen et al (2010),"Mental disorders as risk factors for substance use, abuse and dependence: results from the 10-year follow-up of the National Comorbidity Survey",USA,,,,N,NCS-2,NCS follow-up survey,PC,2,2001,2003,,,,survey,face-to-face Interview (both),probability,5001,both,0,15,54,72.2,,,CIDI,DSM-IV,odds ratios,logistic regression,12,1,TO,TO,TO,illicit drug dependence with abuse,SUD,dysthymia,DYS,SUD-DYS,,,,,,,overall,,2.7,0.5,15.6,,"age, sex, race, education, marital status, number of children, region, urbanicity, and employment status",,,,,,,,0,0,0,,1,1,1,1,2,2,3,1,1,1,1,1,0,15
yes,20-Oct,,4,183,"Swendsen, J.",2010,Swendsen,Swendsen et al (2010),Swendsen et al (2010),"Mental disorders as risk factors for substance use, abuse and dependence: results from the 10-year follow-up of the National Comorbidity Survey",USA,,,,N,NCS-2,NCS follow-up survey,PC,2,2001,2003,,,,survey,face-to-face Interview (both),probability,5001,both,0,15,54,72.2,,,CIDI,DSM-IV,odds ratios,logistic regression,12,1,TO,TO,TO,nicotine dependence,NICD,major depression,DEP,NICD-DEP,,,,,,,overall,,1.4,1,1.9,,"age, sex, race, education, marital status, number of children, region, urbanicity, and employment status",,,,,,,,0,0,0,,1,1,1,1,2,2,3,1,1,1,1,1,0,15
